GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021000016,17,2549,Chris Kaman,1610612746,Los Angeles Clippers,1,10,43,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-60,7,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,37,201933,Blake Griffin,1610612746,Los Angeles Clippers,1,8,38,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,4,26,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,39,1884,Baron Davis,1610612746,Los Angeles Clippers,1,8,8,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,22,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,44,201933,Blake Griffin,1610612746,Los Angeles Clippers,1,7,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,11,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,47,201933,Blake Griffin,1610612746,Los Angeles Clippers,1,7,4,Made Shot,Putback Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,22,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,61,201933,Blake Griffin,1610612746,Los Angeles Clippers,1,6,25,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,20,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,83,2549,Chris Kaman,1610612746,Los Angeles Clippers,1,4,24,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,33,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,126,200751,Randy Foye,1610612746,Los Angeles Clippers,1,1,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-37,255,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,134,2549,Chris Kaman,1610612746,Los Angeles Clippers,1,0,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,15,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,136,201599,DeAndre Jordan,1610612746,Los Angeles Clippers,1,0,16,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,7,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,141,2446,Rasual Butler,1610612746,Los Angeles Clippers,2,11,43,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-21,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,144,201933,Blake Griffin,1610612746,Los Angeles Clippers,2,11,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,11,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,169,201933,Blake Griffin,1610612746,Los Angeles Clippers,2,8,54,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-150,39,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,186,201569,Eric Gordon,1610612746,Los Angeles Clippers,2,8,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,225,201569,Eric Gordon,1610612746,Los Angeles Clippers,2,6,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,6,1,1,20101027,LAC,POR
Shot Chart Detail,0021000016,235,201569,Eric Gordon,1610612746,Los Angeles Clippers,2,5,11,Made Shot,Driving Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,12,1,1,20101027,LAC,POR
