GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021000008,3,201144,Mike Conley,1610612763,Memphis Grizzlies,1,11,30,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,71,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,7,200752,Rudy Gay,1610612763,Memphis Grizzlies,1,10,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-2,198,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,16,201144,Mike Conley,1610612763,Memphis Grizzlies,1,9,50,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,7,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,50,201589,Darrell Arthur,1610612763,Memphis Grizzlies,1,7,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,25,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,65,201564,O.J. Mayo,1610612763,Memphis Grizzlies,1,5,37,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,9,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,78,201589,Darrell Arthur,1610612763,Memphis Grizzlies,1,4,26,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,45,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,84,201589,Darrell Arthur,1610612763,Memphis Grizzlies,1,4,0,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-30,72,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,86,201589,Darrell Arthur,1610612763,Memphis Grizzlies,1,3,19,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-57,52,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,95,201970,Sam Young,1610612763,Memphis Grizzlies,1,2,20,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-2,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,165,201970,Sam Young,1610612763,Memphis Grizzlies,2,9,22,Made Shot,Reverse Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-3,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,167,201589,Darrell Arthur,1610612763,Memphis Grizzlies,2,8,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-138,26,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,178,201144,Mike Conley,1610612763,Memphis Grizzlies,2,7,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,-8,203,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,181,201589,Darrell Arthur,1610612763,Memphis Grizzlies,2,7,18,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,10,53,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,191,2216,Zach Randolph,1610612763,Memphis Grizzlies,2,6,35,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,194,201144,Mike Conley,1610612763,Memphis Grizzlies,2,6,8,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,59,52,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,204,201589,Darrell Arthur,1610612763,Memphis Grizzlies,2,5,28,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-21,198,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,215,200752,Rudy Gay,1610612763,Memphis Grizzlies,2,4,34,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-158,4,1,1,20101027,MEM,ATL
Shot Chart Detail,0021000008,242,201144,Mike Conley,1610612763,Memphis Grizzlies,2,2,17,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20101027,MEM,ATL
