GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022000002,25,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,9,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-207,136,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,32,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,9,19,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-11,36,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,58,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,54,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,54,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,76,203076,Anthony Davis,1610612747,Los Angeles Lakers,1,5,51,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,69,163,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,95,203471,Dennis Schroder,1610612747,Los Angeles Lakers,1,5,28,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,21,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,101,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,1,4,48,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,11,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,151,1626149,Montrezl Harrell,1610612747,Los Angeles Lakers,1,1,11,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-14,76,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,209,1628398,Kyle Kuzma,1610612747,Los Angeles Lakers,2,9,41,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,206,130,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,241,1629659,Talen Horton-Tucker,1610612747,Los Angeles Lakers,2,7,29,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,31,1,1,20201222,LAL,LAC
Shot Chart Detail,0022000002,267,203484,Kentavious Caldwell-Pope,1610612747,Los Angeles Lakers,2,5,59,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-8,258,1,1,20201222,LAL,LAC
