GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022000017,18,1628960,Grayson Allen,1610612763,Memphis Grizzlies,1,10,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-157,204,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,22,202685,Jonas Valanciunas,1610612763,Memphis Grizzlies,1,10,26,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-11,50,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,25,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,10,6,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,31,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,9,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,17,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,33,202685,Jonas Valanciunas,1610612763,Memphis Grizzlies,1,9,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-125,238,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,46,1628960,Grayson Allen,1610612763,Memphis Grizzlies,1,8,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-138,237,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,54,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,7,47,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,56,203937,Kyle Anderson,1610612763,Memphis Grizzlies,1,7,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-150,215,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,65,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,1,6,19,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,26,89,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,71,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,5,19,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,21,68,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,103,203476,Gorgui Dieng,1610612763,Memphis Grizzlies,1,4,3,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,8,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,120,1629630,Ja Morant,1610612763,Memphis Grizzlies,1,2,44,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-93,57,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,127,1629001,De'Anthony Melton,1610612763,Memphis Grizzlies,1,1,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,106,235,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,160,1626145,Tyus Jones,1610612763,Memphis Grizzlies,2,11,25,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,96,92,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,168,1630217,Desmond Bane,1610612763,Memphis Grizzlies,2,10,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-89,264,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,172,1630217,Desmond Bane,1610612763,Memphis Grizzlies,2,9,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,228,83,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,245,203937,Kyle Anderson,1610612763,Memphis Grizzlies,2,5,15,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,73,100,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,255,1629630,Ja Morant,1610612763,Memphis Grizzlies,2,4,23,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-55,68,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,262,202685,Jonas Valanciunas,1610612763,Memphis Grizzlies,2,3,52,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,301,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,2,1,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,109,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,315,203476,Gorgui Dieng,1610612763,Memphis Grizzlies,2,0,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-93,241,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,330,1628415,Dillon Brooks,1610612763,Memphis Grizzlies,3,11,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,104,68,1,1,20201223,MEM,SAS
