GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020000011,2,956,Erick Dampier,1610612744,Golden State Warriors,1,11,43,Made Shot,Hook Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-86,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,52,168,Chris Mills,1610612744,Golden State Warriors,1,7,29,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-181,-4,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,55,1716,Larry Hughes,1610612744,Golden State Warriors,1,7,10,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,144,196,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,80,1504,Danny Fortson,1610612744,Golden State Warriors,1,5,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,95,1504,Danny Fortson,1610612744,Golden State Warriors,1,4,25,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,99,168,Chris Mills,1610612744,Golden State Warriors,1,4,9,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,107,1907,Vonteego Cummings,1610612744,Golden State Warriors,1,3,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,159,122,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,117,1502,Adonal Foyle,1610612744,Golden State Warriors,1,2,0,Made Shot,Running Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,16,28,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,127,228,Adam Keefe,1610612744,Golden State Warriors,1,1,15,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,146,219,Vinny Del Negro,1610612744,Golden State Warriors,1,0,0,Made Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,46,0,463,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,159,168,Chris Mills,1610612744,Golden State Warriors,2,10,32,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-147,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,178,1716,Larry Hughes,1610612744,Golden State Warriors,2,8,35,Made Shot,Running Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,66,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,240,1716,Larry Hughes,1610612744,Golden State Warriors,2,4,11,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,268,1504,Danny Fortson,1610612744,Golden State Warriors,2,1,39,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,278,302,Mookie Blaylock,1610612744,Golden State Warriors,2,0,48,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,288,1712,Antawn Jamison,1610612744,Golden State Warriors,3,11,25,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-174,-4,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,291,956,Erick Dampier,1610612744,Golden State Warriors,3,10,41,Made Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,38,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,301,1712,Antawn Jamison,1610612744,Golden State Warriors,3,9,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,303,1716,Larry Hughes,1610612744,Golden State Warriors,3,9,16,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,321,1716,Larry Hughes,1610612744,Golden State Warriors,3,6,47,Made Shot,Running Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,87,21,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,331,1504,Danny Fortson,1610612744,Golden State Warriors,3,5,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,165,-15,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,343,302,Mookie Blaylock,1610612744,Golden State Warriors,3,3,52,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-160,38,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,370,168,Chris Mills,1610612744,Golden State Warriors,3,2,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,144,89,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,382,168,Chris Mills,1610612744,Golden State Warriors,3,0,43,Made Shot,Running Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-10,32,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,390,1712,Antawn Jamison,1610612744,Golden State Warriors,3,0,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,411,1502,Adonal Foyle,1610612744,Golden State Warriors,4,9,54,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,426,302,Mookie Blaylock,1610612744,Golden State Warriors,4,7,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-126,112,1,1,20001031,GSW,PHX
Shot Chart Detail,0020000011,429,168,Chris Mills,1610612744,Golden State Warriors,4,7,17,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,66,133,1,1,20001031,GSW,PHX
