GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021000009,11,2757,Beno Udrih,1610612758,Sacramento Kings,1,10,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-65,151,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,13,201171,Carl Landry,1610612758,Sacramento Kings,1,10,25,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,42,85,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,15,2757,Beno Udrih,1610612758,Sacramento Kings,1,10,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-6,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,35,101128,Francisco Garcia,1610612758,Sacramento Kings,1,7,21,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,204,137,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,42,201590,Donte Greene,1610612758,Sacramento Kings,1,6,38,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,226,17,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,53,101128,Francisco Garcia,1610612758,Sacramento Kings,1,5,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0,184,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,64,201171,Carl Landry,1610612758,Sacramento Kings,1,3,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,129,25,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,82,2757,Beno Udrih,1610612758,Sacramento Kings,1,3,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,7,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,98,201956,Omri Casspi,1610612758,Sacramento Kings,1,2,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-168,20,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,104,201171,Carl Landry,1610612758,Sacramento Kings,1,1,25,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,0,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,143,201956,Omri Casspi,1610612758,Sacramento Kings,2,11,11,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-2,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,160,200817,Pooh Jeter,1610612758,Sacramento Kings,2,9,42,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,157,131,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,179,201616,Darnell Jackson,1610612758,Sacramento Kings,2,8,13,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,203,2757,Beno Udrih,1610612758,Sacramento Kings,2,6,23,Made Shot,Running Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-25,25,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,208,101129,Luther Head,1610612758,Sacramento Kings,2,5,41,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,43,28,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,221,202326,DeMarcus Cousins,1610612758,Sacramento Kings,2,5,35,Made Shot,Putback Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,0,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,228,202326,DeMarcus Cousins,1610612758,Sacramento Kings,2,5,5,Made Shot,Running Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,22,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,230,101128,Francisco Garcia,1610612758,Sacramento Kings,2,4,44,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,238,101128,Francisco Garcia,1610612758,Sacramento Kings,2,4,22,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,4,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,293,2757,Beno Udrih,1610612758,Sacramento Kings,2,0,35,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,29,78,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,311,101128,Francisco Garcia,1610612758,Sacramento Kings,3,11,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-155,108,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,317,201171,Carl Landry,1610612758,Sacramento Kings,3,11,6,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,177,1,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,322,101128,Francisco Garcia,1610612758,Sacramento Kings,3,10,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,201,11,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,324,2757,Beno Udrih,1610612758,Sacramento Kings,3,10,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,155,-6,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,328,202326,DeMarcus Cousins,1610612758,Sacramento Kings,3,9,46,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,129,64,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,338,202326,DeMarcus Cousins,1610612758,Sacramento Kings,3,8,50,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,1,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,353,2757,Beno Udrih,1610612758,Sacramento Kings,3,8,0,Made Shot,Pullup Bank shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,133,146,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,358,201171,Carl Landry,1610612758,Sacramento Kings,3,7,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,170,56,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,392,201574,Jason Thompson,1610612758,Sacramento Kings,3,4,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,97,135,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,415,101129,Luther Head,1610612758,Sacramento Kings,3,3,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,97,236,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,425,201956,Omri Casspi,1610612758,Sacramento Kings,3,2,3,Made Shot,Tip Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-51,39,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,440,101128,Francisco Garcia,1610612758,Sacramento Kings,3,1,28,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,-14,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,445,101129,Luther Head,1610612758,Sacramento Kings,3,0,55,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,9,35,1,1,20101027,MIN,SAC
Shot Chart Detail,0021000009,480,201574,Jason Thompson,1610612758,Sacramento Kings,4,10,34,Made Shot,Slam Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,12,1,1,20101027,MIN,SAC
