GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0020000008,2,210,Terrell Brandon,1610612750,Minnesota Timberwolves,1,11,36,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,9,210,Terrell Brandon,1610612750,Minnesota Timberwolves,1,10,43,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,17,1497,Chauncey Billups,1610612750,Minnesota Timberwolves,1,9,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,201,150,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,26,1497,Chauncey Billups,1610612750,Minnesota Timberwolves,1,8,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-206,156,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,30,1887,Wally Szczerbiak,1610612750,Minnesota Timberwolves,1,8,9,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-119,163,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,32,708,Kevin Garnett,1610612750,Minnesota Timberwolves,1,7,35,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,20,16,207,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,53,708,Kevin Garnett,1610612750,Minnesota Timberwolves,1,6,9,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-119,19,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,63,1725,Rasho Nesterovic,1610612750,Minnesota Timberwolves,1,5,24,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,71,210,Terrell Brandon,1610612750,Minnesota Timberwolves,1,4,33,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-155,213,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,88,210,Terrell Brandon,1610612750,Minnesota Timberwolves,1,3,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,129,104,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,92,708,Kevin Garnett,1610612750,Minnesota Timberwolves,1,2,41,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,108,708,Kevin Garnett,1610612750,Minnesota Timberwolves,1,1,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,115,144,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,113,1051,Dean Garrett,1610612750,Minnesota Timberwolves,1,0,38,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,124,324,Anthony Peeler,1610612750,Minnesota Timberwolves,2,11,36,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,58,190,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,163,1497,Chauncey Billups,1610612750,Minnesota Timberwolves,2,8,0,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,153,127,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,175,1497,Chauncey Billups,1610612750,Minnesota Timberwolves,2,7,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,100,224,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,183,1725,Rasho Nesterovic,1610612750,Minnesota Timberwolves,2,6,24,Made Shot,Tip Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,200,1725,Rasho Nesterovic,1610612750,Minnesota Timberwolves,2,5,13,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,1,82,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,203,1497,Chauncey Billups,1610612750,Minnesota Timberwolves,2,4,46,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,1,137,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,207,111,LaPhonso Ellis,1610612750,Minnesota Timberwolves,2,4,13,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,1,70,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,213,111,LaPhonso Ellis,1610612750,Minnesota Timberwolves,2,3,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-92,120,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,223,210,Terrell Brandon,1610612750,Minnesota Timberwolves,2,2,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-214,150,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,227,708,Kevin Garnett,1610612750,Minnesota Timberwolves,2,2,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-119,30,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,229,417,Sam Mitchell,1610612750,Minnesota Timberwolves,2,1,30,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,22,108,200,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,236,708,Kevin Garnett,1610612750,Minnesota Timberwolves,2,0,45,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,242,210,Terrell Brandon,1610612750,Minnesota Timberwolves,2,0,5,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-92,137,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,262,1725,Rasho Nesterovic,1610612750,Minnesota Timberwolves,3,10,12,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,7,82,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,274,1725,Rasho Nesterovic,1610612750,Minnesota Timberwolves,3,8,31,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-113,7,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,276,1497,Chauncey Billups,1610612750,Minnesota Timberwolves,3,8,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,85,144,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,281,708,Kevin Garnett,1610612750,Minnesota Timberwolves,3,7,35,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,289,708,Kevin Garnett,1610612750,Minnesota Timberwolves,3,7,2,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-92,82,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,297,1725,Rasho Nesterovic,1610612750,Minnesota Timberwolves,3,5,56,Made Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-63,13,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,312,1887,Wally Szczerbiak,1610612750,Minnesota Timberwolves,3,4,58,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,115,150,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,318,1725,Rasho Nesterovic,1610612750,Minnesota Timberwolves,3,4,19,Made Shot,Running Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,7,57,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,344,111,LaPhonso Ellis,1610612750,Minnesota Timberwolves,3,2,33,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-84,87,1,1,20001031,HOU,MIN
Shot Chart Detail,0020000008,390,708,Kevin Garnett,1610612750,Minnesota Timberwolves,4,10,50,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,51,207,1,1,20001031,HOU,MIN
