GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0021000013,2,201971,DeJuan Blair,1610612759,San Antonio Spurs,1,11,42,Made Shot,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-54,48,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,7,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,11,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,111,219,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,14,2225,Tony Parker,1610612759,San Antonio Spurs,1,10,34,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,12,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,42,2225,Tony Parker,1610612759,San Antonio Spurs,1,8,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,15,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,48,2210,Richard Jefferson,1610612759,San Antonio Spurs,1,7,56,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,15,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,50,1938,Manu Ginobili,1610612759,San Antonio Spurs,1,7,29,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,55,1495,Tim Duncan,1610612759,San Antonio Spurs,1,7,0,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,23,20,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,82,1495,Tim Duncan,1610612759,San Antonio Spurs,1,5,25,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-56,132,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,90,1495,Tim Duncan,1610612759,San Antonio Spurs,1,4,53,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,162,39,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,118,1495,Tim Duncan,1610612759,San Antonio Spurs,1,3,15,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-95,124,1,1,20101027,SAS,IND
Shot Chart Detail,0021000013,121,2225,Tony Parker,1610612759,San Antonio Spurs,1,2,49,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,14,1,1,20101027,SAS,IND
