GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022000017,16,1629640,Keldon Johnson,1610612759,San Antonio Spurs,1,11,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,132,216,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,23,1629022,Lonnie Walker IV,1610612759,San Antonio Spurs,1,10,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-179,173,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,55,1629640,Keldon Johnson,1610612759,San Antonio Spurs,1,7,32,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,27,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,58,1627749,Dejounte Murray,1610612759,San Antonio Spurs,1,7,1,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,45,117,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,70,201942,DeMar DeRozan,1610612759,San Antonio Spurs,1,5,37,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,11,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,111,1627751,Jakob Poeltl,1610612759,San Antonio Spurs,1,3,39,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,-32,101,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,119,200752,Rudy Gay,1610612759,San Antonio Spurs,1,3,4,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,61,121,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,125,200752,Rudy Gay,1610612759,San Antonio Spurs,1,2,6,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,23,75,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,146,200752,Rudy Gay,1610612759,San Antonio Spurs,1,0,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-76,240,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,158,1627749,Dejounte Murray,1610612759,San Antonio Spurs,2,11,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-174,184,1,1,20201223,MEM,SAS
Shot Chart Detail,0022000017,161,200752,Rudy Gay,1610612759,San Antonio Spurs,2,11,12,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-2,125,1,1,20201223,MEM,SAS
